,City,Date,AVG Temperature °C,MIN Temp °C,MAX Temp °C,Dew point,Humidity,Visibility km,AVG Wind km/h,MAX Wind km/h,Wind gust km/h,Pressure mb,AVG Pressure mb,Rain mm,Phenomenas
1332,Verona,2007-08-25,23.4,16.6,31.4,15.7,62.0,10,11,24,0,1024.0,0.0,0.0,
1333,Verona,2007-08-26,26.4,17.4,33.6,17.0,56.0,10,11,18,0,1024.0,0.0,0.0,
1334,Verona,2007-08-27,27.2,20.0,33.6,17.3,55.0,10,11,18,0,1021.0,0.0,0.0,
1335,Verona,2007-08-28,,,,,,,,,,,,,
1336,Verona,2007-08-29,24.8,19.0,30.0,19.6,73.0,11,0,0,0,1013.0,0.0,0.0,rain
1337,Verona,2007-08-30,22.4,20.0,27.0,20.9,91.0,11,0,0,0,1009.0,0.0,7.9,rain thunderstorm
1338,Verona,2007-08-31,21.8,17.0,26.8,14.6,64.0,11,0,0,0,1012.0,0.0,0.5,rain thunderstorm
1339,Verona,2007-09-01,21.7,15.0,27.8,13.0,58.0,11,0,0,0,1016.0,0.0,0.0,
1340,Verona,2007-09-02,22.0,17.0,26.6,12.2,54.0,11,0,0,0,1017.0,0.0,1.0,rain
1341,Verona,2007-09-03,23.0,17.2,28.8,13.9,57.0,11,0,0,0,1016.0,0.0,0.0,thunderstorm
1342,Verona,2007-09-04,18.9,15.0,21.0,14.8,77.0,11,0,0,0,1008.0,0.0,6.1,rain thunderstorm
1343,Verona,2007-09-05,17.1,10.2,24.8,-1.1,29.0,11,0,0,0,1016.0,0.0,2.0,
1344,Verona,2007-09-06,16.9,10.8,23.4,1.9,36.0,11,0,0,0,1018.0,0.0,0.0,
1345,Verona,2007-09-07,19.3,10.0,28.8,10.6,57.0,10,0,0,0,1018.0,0.0,0.0,
1346,Verona,2007-09-08,20.1,12.0,28.0,12.4,61.0,10,0,0,0,1017.0,0.0,0.0,
1347,Verona,2007-09-09,21.1,12.6,28.4,13.6,62.0,10,0,0,0,1016.0,0.0,0.0,
1348,Verona,2007-09-10,21.5,15.0,27.4,15.7,70.0,11,0,0,0,1015.0,0.0,0.0,
1349,Verona,2007-09-11,21.1,15.0,27.8,14.2,65.0,10,0,0,0,1009.0,0.0,0.0,
1350,Verona,2007-09-12,19.7,12.7,26.6,7.6,45.0,11,0,0,0,1018.0,0.0,0.0,
1351,Verona,2007-09-13,19.6,12.6,27.2,9.4,52.0,10,0,0,0,1023.0,0.0,0.0,
1352,Verona,2007-09-14,19.9,12.2,27.8,11.8,60.0,11,0,0,0,1022.0,0.0,0.0,
1353,Verona,2007-09-15,21.1,13.8,28.8,15.2,69.0,9,0,0,0,1020.0,0.0,0.0,
1354,Verona,2007-09-16,22.8,16.0,29.8,16.7,68.0,8,0,0,0,1021.0,0.0,0.0,rain
1355,Verona,2007-09-17,21.6,17.8,27.0,19.6,88.0,10,0,0,0,1019.0,0.0,14.5,rain thunderstorm
1356,Verona,2007-09-18,22.0,16.0,28.6,16.4,71.0,10,0,0,0,1014.0,0.0,2.0,rain thunderstorm
1357,Verona,2007-09-19,17.1,10.6,22.8,8.2,56.0,11,0,0,0,1015.0,0.0,0.0,
1358,Verona,2007-09-20,16.5,11.0,22.2,6.5,52.0,11,0,0,0,1022.0,0.0,0.0,
1359,Verona,2007-09-21,16.3,9.8,23.8,10.7,69.0,10,0,0,0,1025.0,0.0,0.0,
1360,Verona,2007-09-22,18.0,9.6,25.8,11.9,68.0,9,0,0,0,1025.0,0.0,0.0,
1361,Verona,2007-09-23,19.6,12.0,28.0,12.7,64.0,9,0,0,0,1023.0,0.0,0.0,
1362,Verona,2007-09-24,18.4,10.8,26.4,9.6,56.0,10,0,0,0,1022.0,0.0,0.0,
1363,Verona,2007-09-25,18.3,11.4,24.0,12.6,69.0,9,0,0,0,1017.0,0.0,0.0,
1364,Verona,2007-09-26,16.4,12.0,20.0,14.2,87.0,11,0,0,0,1010.0,0.0,3.1,rain thunderstorm
1365,Verona,2007-09-27,13.6,10.0,18.6,11.8,89.0,11,0,0,0,1003.0,0.0,27.2,rain thunderstorm
1366,Verona,2007-09-28,12.9,9.0,19.2,9.4,79.0,11,0,0,0,1002.0,0.0,32.8,rain thunderstorm
1367,Verona,2007-09-29,15.3,8.6,21.6,11.3,77.0,12,0,0,0,1015.0,0.0,0.0,rain
1368,Verona,2007-09-30,16.4,12.0,21.6,13.6,84.0,11,0,0,0,1023.0,0.0,0.5,rain
1369,Verona,2007-10-01,17.2,10.0,25.2,12.6,74.0,10,0,0,0,1026.0,0.0,0.0,
1370,Verona,2007-10-02,18.5,11.4,26.0,13.3,72.0,9,0,0,0,1023.0,0.0,0.0,
1371,Verona,2007-10-03,19.3,12.0,27.0,15.1,77.0,7,0,0,0,1020.0,0.0,0.0,
1372,Verona,2007-10-04,20.9,16.4,26.4,18.1,84.0,4,4,11,0,1020.0,0.0,0.0,
1373,Verona,2007-10-05,19.9,14.4,26.4,17.2,84.0,3,5,13,0,1022.0,0.0,0.0,
1374,Verona,2007-10-06,16.8,12.0,23.4,16.3,97.0,6,13,39,0,1018.0,0.0,5.1,rain thunderstorm fog
1375,Verona,2007-10-07,15.6,10.0,22.4,12.3,81.0,8,6,15,0,1017.0,0.0,0.0,fog
1376,Verona,2007-10-08,14.9,8.6,22.2,9.5,70.0,10,6,13,0,1020.0,0.0,0.0,
1377,Verona,2007-10-09,14.9,8.0,22.2,8.3,65.0,10,9,17,0,1021.0,0.0,0.0,
1378,Verona,2007-10-10,15.7,10.0,21.2,7.8,59.0,11,9,21,0,1022.0,0.0,0.0,
1379,Verona,2007-10-11,15.2,7.8,21.4,9.4,68.0,8,6,11,0,1020.0,0.0,0.0,
1380,Verona,2007-10-12,14.9,8.8,21.8,11.0,77.0,6,7,11,0,1022.0,0.0,0.0,
1381,Verona,2007-10-13,15.1,9.0,22.4,9.6,70.0,8,9,18,0,1017.0,0.0,0.0,
1382,Verona,2007-10-14,13.7,8.0,18.0,10.3,80.0,11,9,13,0,1024.0,0.0,0.0,
1383,Verona,2007-10-15,11.9,6.0,19.4,8.4,79.0,8,6,13,0,1026.0,0.0,0.0,
1384,Verona,2007-10-16,11.9,6.8,20.0,7.1,72.0,8,8,15,0,1025.0,0.0,0.0,
1385,Verona,2007-10-17,11.3,6.0,18.0,8.1,81.0,3,7,13,0,1026.0,0.0,0.0,
1386,Verona,2007-10-18,10.5,7.8,15.6,10.1,97.0,3,6,15,0,1022.0,0.0,1.0,rain and fog
1387,Verona,2007-10-19,10.9,4.8,18.0,3.5,60.0,10,10,21,0,1024.0,0.0,0.0,
1388,Verona,2007-10-20,9.7,4.0,14.2,-1.3,46.0,11,13,28,0,1023.0,0.0,0.0,
1389,Verona,2007-10-21,7.3,2.0,14.4,-2.3,50.0,11,7,15,0,1025.0,0.0,0.0,
1390,Verona,2007-10-22,9.5,2.0,14.3,-4.6,37.0,11,8,18,0,1017.0,0.0,0.0,
1391,Verona,2007-10-23,11.3,6.8,15.2,6.7,73.0,11,4,11,0,1010.0,0.0,0.0,
1392,Verona,2007-10-24,9.6,8.0,11.6,8.2,91.0,10,13,26,0,1012.0,0.0,7.6,rain
1393,Verona,2007-10-25,10.9,7.8,15.0,7.8,81.0,11,6,22,0,1019.0,0.0,0.5,rain
1394,Verona,2007-10-26,11.8,10.4,14.0,10.4,91.0,10,17,41,59,1019.0,0.0,4.1,rain
1395,Verona,2007-10-27,13.6,10.0,20.0,12.1,91.0,8,6,13,0,1023.0,0.0,0.8,rain
1396,Verona,2007-10-28,13.2,10.0,15.4,12.4,95.0,6,6,17,0,1024.0,0.0,0.0,fog
1397,Verona,2007-10-29,10.7,6.6,15.2,10.2,97.0,7,4,13,0,1021.0,0.0,0.0,
1398,Verona,2007-10-30,10.4,8.0,12.0,10.0,97.0,4,8,17,0,1016.0,0.0,16.5,rain
1399,Verona,2007-10-31,12.4,8.0,18.2,8.1,75.0,8,7,13,0,1017.0,0.0,3.1,rain
1400,Verona,2007-11-01,10.4,4.0,17.8,4.4,66.0,10,9,13,0,1024.0,0.0,0.0,
1401,Verona,2007-11-02,8.8,2.0,18.0,4.7,75.0,10,6,13,0,1027.0,0.0,0.0,
1402,Verona,2007-11-03,10.3,3.2,19.0,6.4,77.0,10,6,11,0,1027.0,0.0,0.0,
1403,Verona,2007-11-04,10.8,4.0,19.2,7.9,82.0,10,4,11,0,1020.0,0.0,0.0,
1404,Verona,2007-11-05,9.8,5.0,14.0,7.4,85.0,9,10,31,0,1020.0,0.0,0.0,
1405,Verona,2007-11-06,10.5,5.0,16.4,7.4,81.0,10,5,13,0,1025.0,0.0,0.0,
1406,Verona,2007-11-07,8.3,4.0,16.0,4.4,76.0,8,10,21,0,1023.0,0.0,0.0,
1407,Verona,2007-11-08,7.8,1.8,14.0,5.7,87.0,5,7,11,0,1018.0,0.0,0.0,
1408,Verona,2007-11-09,8.9,3.0,16.0,1.3,59.0,6,14,29,48,1012.0,0.0,0.5,rain and fog
1409,Verona,2007-11-10,8.4,1.0,14.2,-4.2,41.0,10,18,37,55,1016.0,0.0,0.0,
1410,Verona,2007-11-11,10.1,2.0,18.0,3.8,65.0,10,9,24,0,1010.0,0.0,0.0,
1411,Verona,2007-11-12,7.4,1.8,16.0,0.4,61.0,11,8,17,0,1006.0,0.0,0.0,
1412,Verona,2007-11-13,5.4,-0.4,13.2,-6.4,42.0,10,8,18,0,1016.0,0.0,0.0,
1413,Verona,2007-11-14,5.1,-1.8,12.0,0.9,74.0,11,6,13,0,1005.0,0.0,0.0,
1414,Verona,2007-11-15,6.2,-1.0,12.6,-10.0,30.0,10,13,35,55,1005.0,0.0,0.0,
1415,Verona,2007-11-16,3.6,-2.0,11.0,-10.9,34.0,10,11,17,0,1016.0,0.0,0.0,
1416,Verona,2007-11-17,1.7,-3.2,8.2,-2.9,71.0,10,7,13,0,1020.0,0.0,0.0,
1417,Verona,2007-11-18,3.3,-1.0,8.4,1.1,85.0,9,7,11,0,1016.0,0.0,0.0,
1418,Verona,2007-11-19,3.4,-1.0,9.4,1.7,89.0,7,8,17,0,1015.0,0.0,0.0,
1419,Verona,2007-11-20,2.3,-3.0,8.6,0.9,90.0,4,4,11,0,1022.0,0.0,0.0,
1420,Verona,2007-11-21,4.6,0.2,8.2,3.6,93.0,4,5,11,0,1024.0,0.0,0.5,rain
1421,Verona,2007-11-22,7.9,5.6,12.0,7.7,99.0,4,6,26,0,1020.0,1012.0,7.1,rain
1422,Verona,2007-11-23,12.2,8.8,14.4,11.9,98.0,7,14,29,0,1016.0,0.0,13.0,rain
1423,Verona,2007-11-24,11.4,9.0,13.0,11.2,99.0,4,10,24,0,1016.0,0.0,58.2,rain
1424,Verona,2007-11-25,10.9,8.0,15.0,10.6,98.0,6,9,21,0,1020.0,0.0,0.5,
1425,Verona,2007-11-26,8.7,5.4,13.4,8.5,99.0,1,6,18,0,1014.0,0.0,0.0,fog
1426,Verona,2007-11-27,7.0,3.0,13.2,5.0,87.0,8,7,18,0,1020.0,0.0,0.0,fog
1427,Verona,2007-11-28,6.8,2.8,10.3,5.2,90.0,10,6,15,0,1024.0,0.0,0.0,rain
1428,Verona,2007-11-29,5.6,1.0,10.0,4.2,91.0,10,3,8,0,1020.0,0.0,0.0,
1429,Verona,2007-11-30,4.3,-0.1,10.4,3.6,95.0,6,7,15,0,1013.0,0.0,0.0,
1430,Verona,2007-12-01,4.9,-1.0,10.0,4.7,99.0,4,4,13,0,1015.0,0.0,0.0,
1431,Verona,2007-12-02,7.3,5.0,9.1,7.1,99.0,1,7,13,0,1019.0,0.0,0.5,rain and fog
1432,Verona,2007-12-03,7.1,3.0,9.4,6.6,97.0,2,12,26,0,1005.0,0.0,1.0,rain and fog
1433,Verona,2007-12-04,6.4,-1.2,15.2,-2.2,54.0,10,8,21,0,1008.0,0.0,0.0,
1434,Verona,2007-12-05,4.4,1.0,11.4,0.4,75.0,11,6,15,0,1022.0,0.0,0.0,
1435,Verona,2007-12-06,4.2,-0.8,11.6,1.8,84.0,10,5,13,0,1023.0,0.0,0.0,
1436,Verona,2007-12-07,,,,,,,,,,,,,
1437,Verona,2007-12-08,6.3,3.9,11.6,5.5,95.0,4,10,21,0,1005.0,0.0,1.0,rain
1438,Verona,2007-12-09,4.9,1.2,9.8,4.4,97.0,9,6,13,0,1008.0,0.0,1.0,rain and fog
1439,Verona,2007-12-10,2.3,-0.4,5.0,2.3,100.0,1,7,15,0,1002.0,0.0,0.0,fog
1440,Verona,2007-12-11,2.2,-0.4,4.8,2.1,99.0,1,4,9,0,1010.0,0.0,0.0,fog
1441,Verona,2007-12-12,2.4,-1.0,7.8,2.3,99.0,1,5,13,0,1019.0,0.0,0.0,fog
1442,Verona,2007-12-13,3.9,-1.2,11.0,2.5,91.0,7,6,17,0,1025.0,0.0,0.0,
1443,Verona,2007-12-14,3.1,-1.2,9.0,0.8,85.0,9,8,22,0,1027.0,0.0,0.0,
1444,Verona,2007-12-15,1.7,-1.2,5.4,-1.1,82.0,10,11,22,0,1026.0,0.0,0.5,rain snow
1445,Verona,2007-12-16,2.2,-1.0,6.4,-3.3,67.0,11,13,34,0,1028.0,0.0,0.0,
1446,Verona,2007-12-17,0.7,-3.0,6.4,-4.1,70.0,11,17,37,52,1030.0,0.0,0.0,
1447,Verona,2007-12-18,-1.6,-5.2,3.6,-2.8,91.0,10,8,13,0,1032.0,0.0,0.0,
1448,Verona,2007-12-19,0.3,-5.0,8.4,-6.1,62.0,10,9,24,0,1035.0,0.0,0.0,
1449,Verona,2007-12-20,-0.1,-6.0,9.4,-2.7,83.0,8,3,13,0,1036.0,0.0,0.0,
1450,Verona,2007-12-21,1.6,-4.2,11.2,-2.6,74.0,9,4,13,0,1032.0,0.0,0.0,
1451,Verona,2007-12-22,0.7,-4.0,8.4,-1.2,87.0,8,5,15,0,1031.0,0.0,0.0,rain
1452,Verona,2007-12-23,3.3,1.0,6.2,2.9,97.0,5,5,9,0,1031.0,0.0,0.5,rain and fog
1453,Verona,2007-12-24,4.9,2.8,10.4,3.6,91.0,3,4,11,0,1029.0,0.0,0.0,
1454,Verona,2007-12-25,2.7,-2.6,8.0,1.0,89.0,6,3,9,0,1027.0,0.0,0.0,
1455,Verona,2007-12-26,1.4,-3.0,8.0,-0.2,89.0,9,4,18,0,1027.0,0.0,0.0,fog
1456,Verona,2007-12-27,0.1,-5.0,8.6,-0.8,94.0,5,5,15,0,1031.0,0.0,0.0,fog
1457,Verona,2007-12-28,-2.4,-7.0,6.2,-3.1,95.0,7,4,9,0,1034.0,0.0,0.0,fog
1458,Verona,2007-12-29,-4.8,-9.0,5.0,-5.6,94.0,1,3,9,0,1032.0,0.0,0.0,fog
1459,Verona,2007-12-30,-3.4,-8.2,1.6,-3.7,98.0,4,3,8,0,1025.0,0.0,0.0,
1460,Verona,2007-12-31,-0.4,-7.0,8.4,-2.2,88.0,7,4,11,0,1024.0,0.0,0.0,
1461,Verona,2008-01-01,0.6,-4.6,8.0,-2.9,77.0,11,8,17,0,1024.0,0.0,0.0,
1462,Verona,2008-01-02,1.3,-1.0,4.2,-0.8,86.0,11,7,15,0,1023.0,0.0,0.0,
1463,Verona,2008-01-03,0.6,-1.0,2.2,-1.9,83.0,6,13,21,0,1020.0,0.0,0.0,rain snow fog
1464,Verona,2008-01-04,2.4,-0.6,6.2,2.4,100.0,5,5,9,0,1021.0,0.0,3.6,rain snow
1465,Verona,2008-01-05,4.6,3.4,5.4,4.6,100.0,2,5,11,0,1024.0,0.0,3.1,rain and fog
1466,Verona,2008-01-06,4.3,3.0,7.8,4.1,99.0,2,7,17,0,1017.0,0.0,15.0,rain and fog
1467,Verona,2008-01-07,5.1,2.0,7.8,5.0,99.0,2,7,13,0,1021.0,0.0,0.0,fog
1468,Verona,2008-01-08,3.1,-3.8,10.0,2.9,99.0,4,6,13,0,1024.0,0.0,0.0,fog
1469,Verona,2008-01-09,3.3,-1.4,8.4,3.1,99.0,2,4,13,0,1026.0,0.0,0.0,fog
1470,Verona,2008-01-10,4.7,2.4,8.0,4.4,98.0,4,3,9,0,1026.0,0.0,0.0,rain
1471,Verona,2008-01-11,5.3,3.0,7.2,5.2,99.0,4,5,18,0,1026.0,0.0,1.0,rain
1472,Verona,2008-01-12,9.5,5.0,13.2,9.1,97.0,8,19,37,0,1014.0,0.0,2.0,rain
1473,Verona,2008-01-13,6.9,5.8,8.6,6.9,100.0,6,7,21,0,1013.0,0.0,15.0,rain
1474,Verona,2008-01-14,7.1,5.0,11.2,6.7,97.0,6,5,11,0,1020.0,0.0,0.0,rain and fog
1475,Verona,2008-01-15,7.0,5.0,10.0,6.8,99.0,6,9,18,0,1020.0,0.0,1.0,rain
1476,Verona,2008-01-16,7.3,5.8,9.2,7.1,99.0,11,15,35,55,1014.0,0.0,1.0,rain
1477,Verona,2008-01-17,7.6,5.0,10.2,7.4,99.0,11,7,21,0,1009.0,0.0,6.6,rain and fog
1478,Verona,2008-01-18,6.7,3.0,12.2,5.4,91.0,7,10,18,0,1018.0,0.0,0.0,fog
1479,Verona,2008-01-19,4.1,0.8,7.4,4.0,99.0,1,4,13,0,1028.0,0.0,0.0,fog
1480,Verona,2008-01-20,3.1,1.8,4.0,2.8,98.0,0,4,9,0,1029.0,0.0,0.0,fog
1481,Verona,2008-01-21,3.4,3.0,4.2,3.2,99.0,1,5,9,0,1029.0,0.0,0.0,fog
1482,Verona,2008-01-22,4.7,2.0,9.0,2.8,87.0,2,5,29,0,1017.0,0.0,0.0,fog
1483,Verona,2008-01-23,6.1,1.0,11.0,-6.2,41.0,10,14,34,55,1025.0,0.0,0.0,
1484,Verona,2008-01-24,3.1,-3.0,10.4,-1.0,74.0,10,7,15,0,1034.0,0.0,0.0,
1485,Verona,2008-01-25,3.6,-2.0,10.0,1.5,86.0,10,7,15,0,1031.0,0.0,0.0,
1486,Verona,2008-01-26,5.3,-2.0,14.2,2.4,82.0,10,8,15,0,1037.0,0.0,0.0,
1487,Verona,2008-01-27,5.3,-1.0,12.2,2.1,80.0,9,7,18,0,1027.0,0.0,0.0,
1488,Verona,2008-01-28,6.3,1.8,15.2,3.9,85.0,6,12,35,0,1023.0,0.0,0.0,
1489,Verona,2008-01-29,6.2,1.0,12.6,4.4,88.0,7,8,17,0,1031.0,0.0,0.0,
1490,Verona,2008-01-30,4.5,1.2,7.8,4.3,99.0,2,5,15,0,1028.0,0.0,0.0,rain and fog
1491,Verona,2008-01-31,5.2,0.0,10.4,4.1,93.0,1,4,11,0,1023.0,0.0,0.0,fog
1492,Verona,2008-02-01,3.9,-1.2,6.2,3.8,99.0,1,4,9,0,1021.0,0.0,0.0,rain and fog
1493,Verona,2008-02-02,5.8,4.0,8.0,5.5,98.0,2,4,11,0,1015.0,0.0,9.1,rain and fog
1494,Verona,2008-02-03,6.6,5.0,9.0,3.6,81.0,10,11,29,0,1022.0,0.0,0.5,rain and fog
1495,Verona,2008-02-04,6.7,4.9,9.2,6.6,99.0,8,11,35,0,1021.0,0.0,4.6,rain
1496,Verona,2008-02-05,7.7,4.0,14.0,5.7,87.0,10,8,18,0,1016.0,0.0,7.9,rain
1497,Verona,2008-02-06,5.9,1.0,13.4,2.6,79.0,10,7,17,0,1026.0,0.0,0.0,
1498,Verona,2008-02-07,7.5,-1.0,16.8,-3.9,44.0,10,10,28,0,1026.0,0.0,0.0,
1499,Verona,2008-02-08,5.7,-0.6,12.0,-5.1,46.0,10,9,17,0,1034.0,0.0,0.0,
1500,Verona,2008-02-09,4.3,-2.8,11.2,-0.9,69.0,10,8,15,0,1035.0,0.0,0.0,
1501,Verona,2008-02-10,8.4,1.0,12.2,-1.6,49.0,10,7,21,0,1035.0,0.0,0.0,
1502,Verona,2008-02-11,4.2,-2.0,10.8,0.9,79.0,10,6,11,0,1034.0,0.0,0.0,
1503,Verona,2008-02-12,2.5,-4.2,10.0,-0.3,82.0,7,5,13,0,1033.0,0.0,0.0,
1504,Verona,2008-02-13,3.6,-3.4,12.6,-1.7,68.0,6,6,13,0,1034.0,0.0,0.0,
1505,Verona,2008-02-14,3.6,-4.8,13.5,-2.1,66.0,7,6,15,0,1033.0,0.0,0.0,
1506,Verona,2008-02-15,3.7,-4.0,11.2,-0.8,72.0,5,12,31,0,1028.0,0.0,0.0,
1507,Verona,2008-02-16,2.5,-2.0,7.0,-3.6,64.0,11,10,31,0,1032.0,0.0,0.0,
1508,Verona,2008-02-17,0.3,-4.2,4.8,-4.8,68.0,11,8,15,0,1043.0,0.0,0.0,
1509,Verona,2008-02-18,0.1,-7.0,8.4,-3.3,78.0,8,7,18,0,1037.0,0.0,0.0,
1510,Verona,2008-02-19,3.3,-6.0,13.0,-0.2,78.0,6,6,17,0,1029.0,0.0,0.0,
1511,Verona,2008-02-20,4.4,-0.2,9.2,2.9,90.0,3,5,11,0,1028.0,0.0,0.0,
1512,Verona,2008-02-21,5.7,-0.4,13.0,3.4,85.0,2,6,13,0,1028.0,0.0,0.0,fog
1513,Verona,2008-02-22,4.2,-0.4,10.8,3.6,96.0,1,7,13,0,1030.0,0.0,0.0,fog
1514,Verona,2008-02-23,4.3,-2.4,11.0,3.9,97.0,1,6,13,0,1030.0,0.0,0.0,fog
1515,Verona,2008-02-24,5.5,-0.4,14.0,5.1,97.0,1,5,13,0,1030.0,0.0,0.0,fog
1516,Verona,2008-02-25,3.8,-1.4,6.4,3.7,99.0,1,5,11,0,1028.0,0.0,0.0,fog
1517,Verona,2008-02-26,7.9,5.2,13.0,7.1,95.0,2,6,15,0,1026.0,0.0,0.0,fog
1518,Verona,2008-02-27,7.6,5.8,10.2,7.2,97.0,2,9,15,0,1020.0,0.0,0.0,fog
1519,Verona,2008-02-28,10.4,6.0,16.2,7.4,82.0,4,3,11,0,1021.0,0.0,0.0,
1520,Verona,2008-02-29,9.8,3.0,16.2,8.2,90.0,2,6,17,0,1025.0,0.0,0.0,fog
1521,Verona,2008-03-01,12.5,5.0,19.6,8.6,77.0,7,17,44,67,1008.0,0.0,0.0,
1522,Verona,2008-03-02,14.9,3.0,27.2,4.4,49.0,9,19,41,61,1008.0,0.0,0.0,
1523,Verona,2008-03-03,12.5,5.0,20.2,7.7,73.0,5,6,13,0,1010.0,0.0,0.0,fog
1524,Verona,2008-03-04,7.9,4.0,11.4,7.8,99.0,8,16,35,0,1006.0,0.0,13.0,rain
1525,Verona,2008-03-05,6.1,3.0,10.4,-0.8,61.0,11,10,24,0,1011.0,0.0,0.0,
1526,Verona,2008-03-06,5.2,1.0,10.0,-9.1,35.0,11,14,29,0,1020.0,0.0,0.0,
1527,Verona,2008-03-07,6.1,4.0,9.4,3.7,85.0,11,8,15,0,1015.0,0.0,1.0,rain
1528,Verona,2008-03-08,6.9,5.0,10.0,6.7,99.0,6,3,8,0,1010.0,0.0,1.8,rain
1529,Verona,2008-03-09,8.4,6.0,11.4,7.7,95.0,5,3,9,0,1013.0,0.0,0.0,rain
1530,Verona,2008-03-10,9.6,7.0,13.0,8.9,95.0,7,14,29,0,1012.0,0.0,5.6,rain
1531,Verona,2008-03-11,10.0,6.0,15.2,7.6,85.0,9,10,22,0,1000.0,0.0,4.6,rain
1532,Verona,2008-03-12,9.6,3.4,17.8,7.3,86.0,6,8,15,0,1008.0,0.0,0.0,
1533,Verona,2008-03-13,10.7,2.0,19.2,6.8,77.0,5,7,17,0,1009.0,0.0,0.0,fog
1534,Verona,2008-03-14,10.9,3.2,18.4,6.2,73.0,7,5,11,0,1014.0,0.0,0.0,
1535,Verona,2008-03-15,11.1,4.0,16.6,9.1,87.0,5,9,18,0,1015.0,0.0,0.0,
1536,Verona,2008-03-16,11.5,8.0,16.0,10.2,92.0,4,7,17,0,1014.0,0.0,0.0,fog
1537,Verona,2008-03-17,11.7,5.0,19.8,7.6,76.0,5,8,18,0,1006.0,0.0,0.0,rain thunderstorm fog
1538,Verona,2008-03-18,9.4,5.0,20.0,5.1,74.0,10,17,29,0,1004.0,0.0,0.0,
1539,Verona,2008-03-19,8.8,3.0,13.2,-5.8,35.0,11,14,24,0,1011.0,0.0,0.0,
1540,Verona,2008-03-20,8.1,2.0,14.6,-6.9,34.0,11,8,21,0,1011.0,0.0,0.0,
1541,Verona,2008-03-21,6.5,-1.6,12.4,-2.2,54.0,11,8,18,0,998.0,0.0,0.0,
1542,Verona,2008-03-22,8.0,1.2,14.8,2.7,69.0,11,13,28,0,986.0,0.0,0.0,
1543,Verona,2008-03-23,5.7,1.0,10.0,4.1,89.0,11,12,34,0,992.0,0.0,0.5,rain
1544,Verona,2008-03-24,5.8,1.8,11.4,2.5,79.0,11,9,29,0,992.0,0.0,0.0,rain
1545,Verona,2008-03-25,6.2,-1.8,14.0,-4.7,45.0,11,13,22,0,995.0,0.0,0.0,
1546,Verona,2008-03-26,7.7,1.2,14.2,-4.8,41.0,11,13,22,0,1006.0,0.0,0.0,
1547,Verona,2008-03-27,8.9,6.2,12.2,4.3,73.0,11,12,29,0,1003.0,0.0,0.0,rain
1548,Verona,2008-03-28,10.8,7.0,16.2,5.7,71.0,11,10,18,0,1006.0,0.0,0.0,rain
1549,Verona,2008-03-29,11.6,3.0,19.4,5.4,66.0,7,9,17,0,1016.0,0.0,0.0,
1550,Verona,2008-03-30,12.7,4.6,20.0,5.1,60.0,9,10,21,0,1022.0,0.0,0.0,
1551,Verona,2008-03-31,13.2,6.2,20.0,6.3,63.0,10,10,24,0,1018.0,0.0,0.0,
1552,Verona,2008-04-01,15.2,7.4,23.2,6.8,57.0,10,8,15,0,1016.0,0.0,0.0,
1553,Verona,2008-04-02,13.3,7.0,22.8,7.8,69.0,9,9,31,0,1018.0,0.0,0.0,
1554,Verona,2008-04-03,10.4,2.6,18.0,2.1,56.0,11,12,31,44,1017.0,0.0,0.0,thunderstorm
1555,Verona,2008-04-04,12.1,2.8,19.2,-3.3,34.0,10,9,17,0,1017.0,0.0,0.0,
1556,Verona,2008-04-05,10.5,4.8,17.2,2.5,58.0,11,11,31,0,1017.0,0.0,0.0,
1557,Verona,2008-04-06,10.8,4.8,15.4,5.3,69.0,11,19,37,0,1006.0,0.0,0.0,
1558,Verona,2008-04-07,13.4,5.0,19.4,1.1,43.0,11,17,31,47,998.0,0.0,0.0,
1559,Verona,2008-04-08,8.9,5.0,12.0,7.2,89.0,10,6,15,0,1003.0,0.0,0.5,rain
1560,Verona,2008-04-09,10.4,5.0,15.4,8.5,88.0,7,8,17,0,1006.0,0.0,4.1,rain
1561,Verona,2008-04-10,11.9,10.0,14.0,11.8,99.0,4,5,17,0,1003.0,0.0,12.2,rain
1562,Verona,2008-04-11,13.8,11.0,18.2,13.6,99.0,7,12,26,0,1003.0,0.0,18.8,rain thunderstorm
1563,Verona,2008-04-12,13.0,6.8,17.4,8.6,75.0,11,9,22,0,1003.0,0.0,0.0,
1564,Verona,2008-04-13,11.1,7.0,15.8,8.1,82.0,10,12,21,0,1013.0,0.0,8.1,rain
1565,Verona,2008-04-14,10.6,4.0,16.8,7.8,83.0,11,10,18,0,1018.0,0.0,0.0,rain
1566,Verona,2008-04-15,8.6,7.2,10.6,8.2,97.0,11,8,21,0,1013.0,0.0,21.8,rain
1567,Verona,2008-04-16,12.4,5.8,19.4,4.2,57.0,11,11,21,0,1015.0,0.0,0.0,
1568,Verona,2008-04-17,12.9,7.8,18.4,4.0,55.0,11,13,34,0,1012.0,0.0,0.0,rain
1569,Verona,2008-04-18,11.5,9.0,16.6,10.6,94.0,10,15,34,0,1003.0,0.0,7.1,rain
1570,Verona,2008-04-19,14.2,9.0,20.2,9.9,75.0,11,13,26,42,1000.0,0.0,3.6,rain
1571,Verona,2008-04-20,14.9,6.0,21.6,7.8,62.0,11,8,17,0,1006.0,0.0,0.0,rain
